string2 0,empty 1,string2 2,string2 3,string2 4,float 5,empty 6,empty 7,float 8,float 9,float 10,float 11,float 12,float 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,float 23,float 24,float 25,float 26,string2 27,string2 28,string2 29,string2 30,string2 31,string2 32,float 33,float 34,float 35,float 36,int 37,float 38,float 39,int 40,float 41,float 42,float 43,float 44,float 45,float 46,float 47,empty 48,empty 49,empty 50,float 51,string2 52,float 53,float 54,float 55,float 56,float 57,float 58,float 59,float 60,float 61,float 62,float 63,int 64,int 65,int 66,byte 67,byte 68,byte 69,byte 70,int 71,empty 72,int 73,int 74,byte 75,byte 76,byte 77,byte 78,string2 79,int 80,int 81
"mob093","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob094","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob095","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob096","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob100","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob101","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob102","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob103","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob104","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob105","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob106","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob107","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob108","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob109","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob110","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob111","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob112","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob113","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob115","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob116","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob117","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob118","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob119","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob120","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob123","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob131","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob133","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob151","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob153","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob173","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob193","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob213","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob233","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob300","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob301","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob302","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"mob303","","","","",0.5,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1.27,1.5,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",0,0
"npc001a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc001b","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc001c","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc001n","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc001o","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc001q","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc001r","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc001t","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc001u","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc002a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e015","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc002b","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e015","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc002c","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.35,1.9,-1,-1,1.5,3,5,"e015","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc003a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.5,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,1
"npc003b","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.5,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,1
"npc003c","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,0.5,1.9,-1,-1,1.5,3,5,"e003","e003","e003_01","e003_01","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,1
"npc004a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"e003","","","","","",7.4,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,1
"npc004b","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"e003","","","","","",7.4,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,1
"npc004c","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"e003","","","","","",7.4,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,1
"npc005a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"e012","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc006a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"e012","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc007a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"e013","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,1
"npc009a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc010a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc011a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
"npc012a","","","","",1,"","",0.25,1.5,0.25,1.5,0.25,1.5,0.3,1.8,0.25,1.5,0.25,1.5,1,1.9,-1,-1,1.5,3,5,"","","","","","",7.5,0.496,-1,0.64,0,1,0,180,0.5,0.7,2,0,0.5,0.5,0.5,"","","",0.25,"head",0,0.1,0,1,1,1,1,1,1,1,1,15,18,0,0,-1,-1,-1,0,"",0,1,0,0,0,0,"head",1,0
