string3 0,string3 1,string3 2,string3 3,float 4,float 5,float 6,float 7,float 8,int 9,float 10,float 11,float 12,float 13,int 14
"chr579walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr579slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr579brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr579run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr580","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr580walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr580slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr580brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr580run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr582","bn01","br01","",6.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr582symbol01","bn01","br01","",4.05,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr582walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr582slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr582brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr582run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr584","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr584symbol01","bn01","bn01","",2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr584walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr584slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr584brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr584run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr586","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr586symbol01","bn01","br01","",5,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr586walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr586slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr586brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr586run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr588","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr588symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr588walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr588slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr588brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr588run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr590","bn01","br01","",1,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr590symbol01","bn01","br01","",4,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr590walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr590slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr590brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr590run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr592","bn01","br01","",7.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr592symbol01","bn01","br01","",4,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr592walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr592slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr592brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr592run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr594","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr594symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr594walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr594slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr594brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr594run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr595","bn01","br01","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr595npc01","bn01","br01","",3.5,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr595symbol01","bn01","br01","",5,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr595walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr595slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr595brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr595run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr596","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr596symbol01","bn01","br01","",2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr596walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr596slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr596brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr596run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr597","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr597symbol01","bn01","br01","",2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr597walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr597slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr597brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr597run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr598","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr598walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr598slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr598brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr598run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr600","bn01","br01","",5.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr600walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr600slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr600brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr600run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr601","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr601walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr601slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr601brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr601run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr602","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr602walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr602slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr602brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr602run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr603","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr603walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr603slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr603brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr603run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr604","bn01","br01","",5.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr604walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr604slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr604brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr604run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr605","bn01","br01","",7.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr605symbol01","bn01","br01","",4.5,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr605walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr605slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr605brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr605run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr606","bn01","br01","",7.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr606symbol01","bn01","br01","",4.5,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr606walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr606slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr606brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr606run","bn01","br01","",5,0,1,5,10,0,15,5,-1,-1,-1
"chr607","bn01","br01","",7.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr607symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr607walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr607slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr607brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr607run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr609","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr609symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr609mob01","bn01","br01","",2.25,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr609walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr609slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr609brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr609run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr610","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr610mob01","bn01","br01","",4,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr610symbol01","bn01","br01","",4,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr610walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr610slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr610brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr610run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr611","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr611symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr611walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr611slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr611brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr611run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr613","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr613symbol01","bn01","br01","",5,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr613walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr613slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr613brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr613run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr614","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr614walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr614slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr614brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr614run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr615","bn01","br01","",7.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr615symbol01","bn01","br01","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr615mob01","f000","f000","",10,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr615walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr615slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr615brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr615run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr616","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr616symbol01","bn01","br01","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr616walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr616slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr616brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr616run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr617","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr621","bn01","br01","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr621symbol01","bn01","br01","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr621walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr621slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr621brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr621run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr622","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr622symbol01","bn01","br01","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr622slide","bn01","f000","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr622walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr622slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr622brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr622run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr623","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr623symbol01","bn01","br01","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr623slide","bn01","f000","",6,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr623walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr623slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr623brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr623run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr624","bn01","br01","",7.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr626","bn01","br01","",6.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr626symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr626walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr626slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr626brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr626run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr627","bn01","br01","",5,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr627symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr627mob01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr627walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr627slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr627brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr627run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr629","bn01","br01","",6.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr629symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr629walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr629slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr629brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr629run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr630","bn01","br01","",6.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr630symbol01","bn01","br01","",3,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr630walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr630slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr630brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr630run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr631","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr631symbol01","bn01","br01","",2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr631walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr631slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr631brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr631run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr632","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr632walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr632slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr632brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr632run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr669","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr669walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr669slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr669brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr669run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr670","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr670walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr670slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr670brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr670run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr675","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr675walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr675slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr675brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr675run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr676","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr676symbol01","bn01","br01","",5,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr676walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr676slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr676brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr676run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr677","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr677walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr677slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr677brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr677run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr678","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr678walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr678slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr678brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr678run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr679","bn01","br01","",5.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr679walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr679slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr679brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr679run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr680","bn01","br01","",6.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr680walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr680slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr680brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr680run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr681","bn01","br01","",7.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr681walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr681slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr681brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr681run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr682","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr682symbol01","bn01","br01","",2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr682walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr682slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr682brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr682run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr683","bn01","br01","",5.7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr683walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr683slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr683brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr683run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr687","bn01","br01","",7,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr687walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr687slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr687brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr687run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr688","bn01","br01","",6.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr688walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr688slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr688brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr688run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr689","bn01","br01","",6.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr690","bn01","br01","",6.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr691","bn01","br01","",5.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr691walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr691slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr691brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr691run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr692","bn01","br01","",5.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr692walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr692slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr692brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
"chr692run","bn01","br01","",5,0,1,5,10,0,-1,-1,-1,-1,-1
"chr693","bn01","br01","",5.2,0,1,-1,-1,0,-1,-1,-1,-1,-1
"chr693walk","bn01","br01","",2.5,0,1,2.5,5,0,-1,-1,-1,-1,-1
"chr693slow_walk","bn01","br01","",1.5,0,1,1.5,3,0,-1,-1,-1,-1,-1
"chr693brisk_walk","bn01","br01","",3.5,0,1,3.5,7,0,-1,-1,-1,-1,-1
