string2 0,int 1,int 2,int 3,string2 4,int 5,int 6,string2 7,string2 8,int 9
"FLAG_SUB_090_161_020",26520,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_001",26521,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_002",26522,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_003",26523,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_004",26524,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_005",26525,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_006",26526,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_007",26527,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_008",26528,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_009",26529,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_010",26530,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_011",26531,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_012",26532,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_013",26533,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_014",26534,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_015",26535,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_016",26536,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_017",26537,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_018",26538,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_019",26539,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_162_020",26540,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_001",26541,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_002",26542,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_003",26543,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_004",26544,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_005",26545,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_006",26546,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_007",26547,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_008",26548,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_009",26549,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_010",26550,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_011",26551,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_012",26552,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_013",26553,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_014",26554,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_015",26555,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_016",26556,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_017",26557,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_018",26558,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_019",26559,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_163_020",26560,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_001",26561,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_002",26562,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_003",26563,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_004",26564,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_005",26565,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_006",26566,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_007",26567,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_008",26568,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_009",26569,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_010",26570,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_011",26571,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_012",26572,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_013",26573,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_014",26574,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_015",26575,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_016",26576,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_017",26577,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_018",26578,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_019",26579,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_164_020",26580,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_001",26581,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_002",26582,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_003",26583,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_004",26584,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_005",26585,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_006",26586,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_007",26587,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_008",26588,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_009",26589,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_010",26590,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_011",26591,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_012",26592,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_013",26593,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_014",26594,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_015",26595,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_016",26596,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_017",26597,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_018",26598,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_019",26599,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_165_020",26600,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_001",26601,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_002",26602,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_003",26603,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_004",26604,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_005",26605,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_006",26606,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_007",26607,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_008",26608,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_009",26609,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_010",26610,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_011",26611,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_012",26612,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_013",26613,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_014",26614,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_015",26615,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_016",26616,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_017",26617,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_018",26618,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_019",26619,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_900_166_020",26620,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_001",26621,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_002",26622,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_003",26623,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_004",26624,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_005",26625,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_006",26626,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_007",26627,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_008",26628,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_009",26629,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_010",26630,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_011",26631,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_012",26632,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_013",26633,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_014",26634,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_015",26635,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_016",26636,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_017",26637,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_018",26638,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_019",26639,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_070_167_020",26640,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_001",26641,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_002",26642,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_003",26643,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_004",26644,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_005",26645,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_006",26646,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_007",26647,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_008",26648,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_009",26649,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_010",26650,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_011",26651,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_012",26652,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_013",26653,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_014",26654,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_015",26655,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_016",26656,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_017",26657,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_018",26658,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_019",26659,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_095_168_020",26660,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_001",26661,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_002",26662,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_003",26663,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_004",26664,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_005",26665,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_006",26666,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_007",26667,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_008",26668,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_009",26669,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_179_010",26670,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_001",26671,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_002",26672,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_003",26673,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_004",26674,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_005",26675,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_006",26676,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_007",26677,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_008",26678,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_009",26679,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_010_180_010",26680,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_S050_043_006",26681,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_S050_043_007",26682,-1,0,"t",101,0,"start_00","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_START",26700,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_Sow_200",26701,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_01",26702,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_02",26703,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_03",26704,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_04",26705,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_05",26706,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_06",26707,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_07",26708,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_08",26709,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_09",26710,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_10",26711,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_11",26712,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_12",26713,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKHIROKO_13",26714,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_START",26740,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_Sow_201",26741,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_01",26742,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_02",26743,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_03",26744,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_04",26745,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_05",26746,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_06",26747,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_07",26748,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_08",26749,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_09",26750,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_10",26751,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_11",26752,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_12",26753,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_13",26754,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_14",26755,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_15",26756,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_16",26757,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKETEMON_17",26758,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_START",26780,-1,0,"",0,0,"","FirstPresent",1
"FLAG_IS_CLEAR_Sow_202",26781,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_01",26782,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_02",26783,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_03",26784,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_04",26785,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_05",26786,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_06",26787,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_07",26788,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_08",26789,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_09",26790,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_10",26791,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_11",26792,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_12",26793,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_13",26794,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_14",26795,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_101",26796,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_102",26797,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_103",26798,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_104",26799,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_105",26800,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_106",26801,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_107",26802,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_108",26803,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_109",26804,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_110",26805,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_111",26806,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_112",26807,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_113",26808,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_SEEKDRKUGA_114",26809,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_001",26810,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_002",26811,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_003",26812,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_004",26813,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_005",26814,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_006",26815,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_007",26816,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_008",26817,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_009",26818,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_010",26819,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_011",26820,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_012",26821,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_013",26822,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_014",26823,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_015",26824,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_016",26825,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_017",26826,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_018",26827,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_019",26828,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_146_020",26829,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_001",26830,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_002",26831,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_003",26832,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_004",26833,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_005",26834,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_006",26835,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_007",26836,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_008",26837,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_009",26838,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_010",26839,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_011",26840,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_012",26841,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_013",26842,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_014",26843,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_015",26844,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_016",26845,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_017",26846,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_018",26847,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_019",26848,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_147_020",26849,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_001",26850,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_002",26851,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_003",26852,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_004",26853,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_005",26854,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_006",26855,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_007",26856,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_008",26857,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_009",26858,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_010",26859,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_011",26860,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_012",26861,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_013",26862,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_014",26863,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_015",26864,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_016",26865,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_017",26866,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_018",26867,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_019",26868,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_148_020",26869,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_001",26870,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_002",26871,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_003",26872,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_004",26873,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_005",26874,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_006",26875,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_007",26876,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_008",26877,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_009",26878,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_010",26879,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_011",26880,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_012",26881,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_013",26882,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_014",26883,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_015",26884,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_016",26885,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_017",26886,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_018",26887,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_019",26888,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_149_020",26889,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_150_001",26890,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_150_002",26891,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_150_003",26892,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_150_004",26893,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_150_005",26894,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_150_006",26895,-1,0,"",0,0,"","FirstPresent",1
"FLAG_SUB_200_150_007",26896,-1,0,"",0,0,"","FirstPresent",1
