int 0,int 1,int 2,empty 3,int 4,int 5,int 6,int 7,int 8,int 9,int 10,int 11,int 12,empty 13,int 14,int 15,int 16,int 17,int 18,empty 19,int 20,int 21,int 22,int 23,int 24,empty 25,int 26,int 27,int 28,int 29,int 30,empty 31,int 32,int 33,int 34,int 35,int 36,empty 37,int 38,int 39,int 40,int 41,int 42,empty 43,int 44,int 45,int 46,int 47,int 48,empty 49,int 50,int 51,int 52,int 53,int 54,empty 55,int 56,int 57,int 58,int 59,int 60,empty 61,int 62,int 63,int 64,int 65,int 66,empty 67,int 68,int 69,int 70,int 71
8810101,88101,1,"",-1,10,0,21,0,0,0,0,48821,"",0,0,0,0,48822,"",30,0,0,0,48823,"",0,0,0,0,48824,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8810102,88101,2,"",-1,20,0,21,0,1,0,0,48821,"",0,0,0,0,48822,"",0,0,0,0,48823,"",30,0,0,0,48824,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8810103,88101,3,"",-1,30,0,21,0,2,0,0,48821,"",0,0,0,0,48822,"",0,0,0,0,48823,"",0,0,0,0,48824,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
8859900,88599,0,"",-1,0,0,0,0,0,0,0,41780,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
8859901,88599,1,"",-1,20,0,18,0,0,0,0,41780,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
8859902,88599,2,"",-1,10,0,20,0,3,0,0,41783,"",10,0,0,0,41784,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
9060100,90601,0,"",-1,0,0,0,0,0,0,0,29061,"",0,0,0,0,29062,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
9060101,90601,1,"",-1,10,2,13,0,1,2,0,40002,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
9060102,90601,2,"",-1,20,0,15,0,108,0,0,29061,"",0,0,0,0,29062,"",30,0,0,0,30312,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9060103,90601,3,"",-1,20,1,1,0,0,20,0,29061,"",0,0,0,0,29062,"",30,0,0,0,30312,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",-40,0,0,0
9070100,90701,0,"",-1,0,0,0,0,0,0,0,29071,"",0,0,0,0,30245,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
9070200,90702,0,"",-1,0,0,0,0,0,0,0,29071,"",20,0,0,0,30246,"",20,0,0,0,30313,"",20,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9090100,90901,0,"",-1,0,0,0,0,0,0,0,29091,"",0,0,0,0,30302,"",0,0,0,0,30102,"",0,0,0,0,30065,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9100100,91001,0,"",-1,0,0,0,0,0,0,0,25902,"",10,0,0,0,30335,"",5,0,0,0,30302,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9100101,91001,1,"",-1,10,0,1,0,36,65,0,25902,"",30,0,0,0,30335,"",0,0,0,0,30302,"",10,0,0,0,32221,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
9100102,91001,2,"",-1,20,0,1,0,0,35,0,25902,"",20,0,0,0,30335,"",10,0,0,0,30302,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9100103,91001,3,"",-1,30,1,17,0,34,0,0,25902,"",0,0,0,0,30335,"",30,0,0,0,30302,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9100104,91001,4,"",-1,30,1,17,0,36,0,0,25902,"",0,0,0,0,30335,"",0,0,0,0,30302,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9100105,91001,5,"",-1,40,0,20,0,3,0,0,25902,"",20,0,0,0,30335,"",0,0,0,0,30302,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9100106,91001,6,"",-1,50,0,21,0,5,0,0,25902,"",0,0,0,0,30335,"",10,0,0,0,30302,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
9110100,91101,0,"",-1,10,0,18,0,1,0,0,70010,"",1,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
9110101,91101,1,"",-1,10,0,18,0,2,0,0,70011,"",10,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,1
9110102,91101,2,"",-1,10,0,18,0,3,0,0,43271,"",10,0,0,2,30011,"",0,0,0,2,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,2
9110200,91102,0,"",-1,0,0,0,0,0,0,0,30013,"",30,0,0,0,30336,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
9110201,91102,1,"",-1,10,0,1,0,61,80,0,43271,"",10,0,0,0,30013,"",20,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
9110202,91102,2,"",-1,20,0,1,0,41,60,0,43271,"",20,0,0,0,30013,"",10,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9110203,91102,3,"",-1,30,0,1,0,21,40,0,43271,"",30,0,0,1,30013,"",0,0,0,0,30336,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
9110204,91102,4,"",-1,40,0,1,0,0,20,0,43271,"",40,0,0,1,30013,"",0,0,0,0,30336,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
9130100,91301,0,"",-1,0,0,0,0,0,0,0,29131,"",0,0,0,0,29133,"",40,0,0,0,29132,"",10,0,0,0,30184,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
9140100,91401,0,"",-1,0,0,0,0,0,0,0,29131,"",0,0,0,0,29133,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9160100,91601,0,"",-1,0,0,0,0,0,0,0,29161,"",0,0,0,0,30303,"",30,0,0,0,30153,"",30,0,0,0,33021,"",10,0,0,0,33011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
9170100,91701,0,"",-1,0,0,0,0,0,0,0,0,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9190100,91901,0,"",-1,0,0,0,0,0,0,0,30011,"",20,0,0,0,30162,"",10,0,0,0,30244,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9190101,91901,1,"",-1,30,0,1,0,30,70,0,30011,"",10,0,0,0,30162,"",20,0,0,0,30244,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9190102,91901,2,"",-1,40,0,21,0,1,0,0,32041,"",30,0,0,0,34061,"",10,0,0,0,32021,"",30,0,0,0,34051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
9190103,91901,3,"",-1,30,0,1,0,0,30,0,30011,"",10,0,0,0,30162,"",20,0,0,0,30244,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9210100,92101,0,"",-1,0,0,0,0,0,0,0,29211,"",0,0,0,0,30336,"",20,0,0,0,30193,"",20,0,0,0,30223,"",30,0,0,0,32051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9210101,92101,1,"",-1,10,0,20,0,5,0,0,29211,"",10,0,0,0,30336,"",0,0,0,0,30193,"",0,0,0,0,30223,"",0,0,0,0,32051,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9210102,92101,2,"",-1,20,0,21,0,1,0,0,29211,"",0,0,0,0,30336,"",20,0,0,0,30193,"",20,0,0,0,30223,"",30,0,0,0,32051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9210103,92101,3,"",-1,30,0,21,0,2,0,0,29211,"",0,0,0,0,30336,"",20,0,0,0,30193,"",20,0,0,0,30223,"",30,0,0,0,32051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9210104,92101,4,"",-1,40,0,21,0,3,0,0,29211,"",0,0,0,0,30336,"",20,0,0,0,30193,"",20,0,0,0,30223,"",30,0,0,0,32051,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9260100,92601,0,"",-1,0,0,0,0,0,0,0,29261,"",0,0,0,0,30301,"",40,0,0,0,29271,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
9260101,92601,1,"",-1,10,2,18,0,2,0,0,70002,"",10,0,0,0,30301,"",0,0,0,0,29271,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
9260102,92601,2,"",-1,20,0,15,0,108,0,0,29261,"",0,0,0,0,30301,"",40,0,0,0,29271,"",40,0,0,0,29262,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
9270100,92701,0,"",-1,0,0,0,0,0,0,0,29261,"",0,0,0,0,30301,"",0,0,0,0,29271,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9280100,92801,0,"",-1,0,0,0,0,0,0,0,29061,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9290100,92901,0,"",-1,0,0,0,0,0,0,0,30162,"",20,0,0,0,30282,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,29291,"",0,0,0,0,10011,"",40,0,0,0
9290101,92901,1,"",-1,10,0,21,0,0,0,0,33041,"",10,0,0,0,32201,"",20,0,0,0,32221,"",10,0,0,0,33011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
9290102,92901,2,"",-1,20,0,21,0,1,0,0,30162,"",20,0,0,0,30282,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
9290103,92901,3,"",-1,30,0,1,0,0,40,0,49291,"",50,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
9290104,92901,4,"",-1,40,0,21,0,3,0,0,33041,"",10,0,0,0,32201,"",20,0,0,0,32221,"",10,0,0,0,33011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0
9290105,92901,5,"",-1,50,0,21,0,4,0,0,30162,"",10,0,0,0,30282,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
9290106,92901,6,"",-1,60,0,21,0,5,0,0,30163,"",10,0,0,0,30282,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",40,0,0,0
9300100,93001,0,"",-1,10,0,0,0,0,0,0,29301,"",0,0,0,0,30283,"",40,0,0,0,30305,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,29302,"",0,0,0,0,10011,"",40,0,0,0
9320100,93201,0,"",-1,0,0,0,0,0,0,0,30282,"",30,0,0,0,32231,"",20,0,0,0,33021,"",10,0,0,0,30182,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9340100,93401,0,"",-1,0,0,0,0,0,0,0,29091,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9510100,95101,0,"",-1,0,0,0,0,0,0,0,23941,"",10,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,23943,"",0,0,0,0,23944,"",0,0,0,0,23945,"",0,0,0,0,10011,"",50,0,0,0
9510101,95101,1,"",-1,0,1,20,0,3,0,0,23941,"",40,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
9510102,95101,2,"",-1,10,0,13,0,0,1,0,23941,"",0,0,0,1,32011,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9510103,95101,3,"",-1,20,0,21,0,2,0,0,23941,"",50,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
9510104,95101,4,"",-1,30,0,18,0,1,0,0,23941,"",10,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9510200,95102,0,"",-1,0,0,0,0,0,0,0,23941,"",10,4,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
9510201,95102,1,"",-1,0,1,20,0,3,0,0,23941,"",40,4,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",50,0,0,0
9510202,95102,2,"",-1,10,0,13,0,0,2,0,23941,"",0,0,0,0,23942,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9510203,95102,3,"",-1,20,0,15,0,25,0,0,23941,"",50,4,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",10,0,0,0
9510204,95102,4,"",-1,30,0,18,0,1,0,0,23941,"",10,4,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",0,0,0,0
9520100,95201,0,"",-1,0,0,20,0,2,0,0,25791,"",15,0,0,0,30011,"",0,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9520101,95201,1,"",-1,0,0,20,0,2,1,0,25791,"",0,0,0,0,30011,"",15,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9520200,95202,0,"",-1,0,0,20,0,2,0,0,25791,"",15,0,0,0,30011,"",0,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9520201,95202,1,"",-1,0,0,20,0,2,1,0,25791,"",0,0,0,0,30011,"",15,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9530100,95301,0,"",-1,0,0,20,0,2,0,0,25801,"",0,0,0,1,30124,"",15,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",2,0,0,0
9530101,95301,1,"",-1,0,0,20,0,2,1,0,25801,"",15,0,0,1,30124,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9530200,95302,0,"",-1,0,0,20,0,2,0,0,25801,"",0,0,0,1,30124,"",15,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",2,0,0,0
9530201,95302,1,"",-1,0,0,20,0,2,1,0,25801,"",15,0,0,1,30124,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9540100,95401,0,"",-1,0,0,0,0,0,0,0,30162,"",1,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,24403,"",0,0,0,0,10011,"",10,0,0,0
9540101,95401,1,"",-1,10,0,19,0,6,0,0,30162,"",1,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",5,0,0,0
9540102,95401,2,"",-1,20,0,19,0,11,0,0,30162,"",2,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",7,0,0,0
9540103,95401,3,"",-1,30,0,19,0,16,0,0,30162,"",3,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",9,0,0,0
9540104,95401,4,"",-1,40,0,19,0,21,0,0,30162,"",4,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",11,0,0,0
9540105,95401,5,"",-1,50,0,19,0,26,0,0,30162,"",5,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",13,0,0,0
9540106,95401,6,"",-1,60,0,19,0,31,0,0,30162,"",6,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",15,0,0,0
9560100,95601,0,"",-1,0,0,0,0,0,0,0,29561,"",0,0,0,0,30063,"",40,0,0,0,30293,"",30,0,0,0,32221,"",20,0,0,0,30053,"",30,0,0,0,30303,"",40,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9570100,95701,0,"",-1,0,0,0,0,0,0,0,24521,"",0,0,0,0,30184,"",20,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,24522,"",50,0,0,0
9570101,95701,1,"",-1,10,2,1,0,0,70,0,40001,"",10,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,24522,"",0,0,0,0
9570102,95701,2,"",-1,20,0,15,0,108,0,0,24521,"",50,0,0,0,30184,"",10,0,0,0,34021,"",30,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,24522,"",40,0,0,0
9570103,95701,3,"",-1,30,0,15,0,101,0,0,24521,"",50,0,0,0,30184,"",10,0,0,0,34021,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,24522,"",40,0,0,0
9580100,95801,0,"",-1,0,0,0,0,0,0,0,26061,"",20,0,0,0,32201,"",10,0,0,0,0,"",0,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
9580101,95801,1,"",-1,0,1,17,0,34,0,0,26061,"",20,0,0,0,32201,"",0,0,0,0,0,"",0,0,0,1,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",20,0,0,0
9590100,95901,0,"",-1,0,0,0,0,0,0,0,24011,"",15,0,0,0,30155,"",25,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,10011,"",30,0,0,0
9590101,95901,1,"",-1,0,1,4,0,0,50,0,24011,"",50,4,1,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,0,0,"",50,0,0,0
